RecordNumber,Age,Education,Country,Ethnicity,Nscore,Escore,Oscore,Ascore,Cscore,Impulsive,SS,Alcohol,Amphet,Amyl ,Benzos ,Caffeine,Cannabis,Chocolate,Cocaine,Crack,Ecstasy,Heroin,Ketamine,LegalHigh,LSD,Meth,Mushrooms,Nicotine,Semeron,VolatileSubstance,Gender
1144,-0.95197,-0.61113,-0.57009,-0.31685,1.98437,-1.92173,1.24033,1.45039,-1.13788,-0.21712,1.2247,6,3,0,4,6,4,4,0,0,0,0,0,4,0,0,0,6,0,0,0
1145,1.09449,0.45468,0.96082,-0.31685,0.22393,-1.09207,-0.71727,-0.30172,-0.65253,0.19268,-0.84637,1,1,1,3,6,1,6,1,0,1,0,0,0,1,0,1,6,0,0,1
1146,-0.95197,-0.61113,0.21128,-0.31685,1.60383,-0.80615,-0.71727,-1.21213,-2.18109,-0.21712,0.07987,5,4,2,0,6,4,3,3,0,4,0,0,3,0,0,0,6,0,0,1
1147,-0.07854,1.16365,-0.57009,-0.31685,0.22393,-0.69509,0.29338,-0.01729,-1.0145,-0.71126,-1.18084,5,6,0,4,6,6,5,0,0,0,0,4,5,4,4,4,3,0,2,1
1148,-0.07854,0.45468,-0.57009,-0.31685,-2.75696,-0.43999,-1.11902,-1.47955,0.93949,-0.21712,0.07987,5,6,5,3,6,2,4,2,0,4,0,0,0,3,0,2,0,0,0,1
1149,0.49788,-0.05921,-0.57009,-0.31685,1.8399,-0.94779,0.14143,-1.47955,-1.25773,0.88113,-0.52593,3,3,1,4,6,3,3,1,1,2,0,2,5,3,3,2,6,0,1,1
1150,-0.95197,-0.61113,-0.57009,-0.31685,0.13606,0.16767,0.14143,-0.60633,-0.65253,0.52975,1.92173,5,4,2,4,6,6,5,6,3,5,2,3,2,3,3,3,5,0,2,1
1151,1.09449,-1.22751,-0.09765,-0.31685,-0.58016,0.63779,-0.31776,0.43852,0.93949,-0.71126,-0.52593,1,6,2,6,5,6,5,2,0,2,2,2,0,2,0,2,6,0,0,0
1152,-0.07854,-0.61113,-0.57009,-0.31685,1.23461,-0.43999,0.58331,1.11406,0.41594,0.19268,0.40148,4,6,3,6,6,4,4,2,2,2,2,2,4,2,0,2,5,0,2,1
1153,0.49788,0.45468,-0.57009,-0.31685,1.72012,-1.7625,-0.58331,-0.30172,-1.25773,0.88113,-0.84637,1,3,0,2,6,6,6,1,2,0,1,0,1,0,0,0,6,0,1,0
1154,1.82213,1.16365,-0.57009,0.1144,0.31287,-0.69509,-0.71727,-1.21213,-0.27607,0.52975,1.92173,3,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,6,0,0,0
1155,-0.95197,-1.22751,-0.28519,-0.31685,0.52135,-0.80615,-0.17779,-0.15487,-1.92173,0.52975,1.2247,4,3,0,3,4,4,4,0,0,0,0,0,3,3,3,0,4,0,0,1
1156,-0.95197,1.16365,0.96082,-0.31685,0.41667,0.16767,0.29338,0.76096,-0.52745,0.19268,0.7654,6,2,2,0,6,6,4,3,0,4,0,5,3,3,0,0,6,0,0,0
1157,-0.95197,1.98437,0.96082,-0.31685,-0.92104,1.74091,1.65653,1.61108,-0.52745,-0.21712,1.2247,6,2,2,4,6,5,6,0,0,4,0,3,3,0,0,5,4,0,0,1
1158,-0.95197,-0.61113,0.96082,-0.31685,0.22393,-0.15487,-0.31776,-0.60633,0.41594,-0.21712,-0.52593,3,2,0,4,3,2,6,2,0,2,0,0,2,0,0,0,2,0,0,0
1159,-0.95197,-0.61113,0.96082,-0.31685,0.62967,1.93886,1.88511,0.43852,-0.40581,1.29221,0.7654,4,5,0,0,5,6,5,3,0,6,0,3,6,0,0,0,6,0,0,1
1160,1.09449,-0.05921,0.21128,-0.31685,-0.46725,0.00332,-0.31776,-1.21213,0.93949,-0.71126,0.40148,3,2,2,3,6,6,5,1,0,0,0,0,3,1,0,1,6,0,1,1
1161,-0.07854,0.45468,0.24923,-0.31685,0.62967,-0.15487,0.14143,-0.01729,-1.13788,0.19268,1.2247,6,2,2,3,4,3,5,3,0,3,0,0,2,2,0,3,1,0,0,0
1162,-0.95197,-1.43719,-0.57009,0.1144,0.82562,-1.09207,-1.42424,-0.91699,0.12331,0.52975,0.7654,5,6,0,0,6,5,4,5,0,4,0,0,3,3,0,3,6,0,0,1
1163,-0.95197,-0.61113,-0.57009,-0.31685,0.04257,-0.15487,1.65653,0.13136,0.25953,0.52975,1.92173,5,3,0,3,4,5,4,4,0,2,3,0,3,2,3,2,3,0,0,1
1164,-0.07854,1.98437,0.96082,-0.31685,-0.14882,-0.94779,0.29338,0.94156,2.04506,-0.71126,-0.52593,5,0,0,2,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
1165,-0.07854,-1.43719,-0.09765,-0.31685,-0.34799,0.32197,-0.01928,0.13136,0.41594,0.19268,0.07987,4,5,4,5,6,2,4,4,0,3,0,0,3,2,0,3,6,0,0,1
1166,-0.07854,-0.61113,-0.57009,-0.31685,0.82562,-1.09207,0.44585,-0.60633,1.13407,0.88113,-0.21575,5,0,0,5,4,5,5,0,0,0,0,0,5,0,5,3,1,0,0,1
1167,0.49788,0.45468,-0.57009,-0.31685,-0.34799,-0.57545,0.88309,0.76096,-1.78169,1.86203,1.92173,6,0,0,0,6,3,6,3,0,2,0,2,3,0,0,4,3,0,1,1
1168,-0.07854,0.45468,-0.57009,-0.31685,0.52135,-0.94779,1.06238,-0.30172,0.58489,-0.21712,0.07987,5,1,0,0,6,6,6,0,0,4,0,0,2,4,0,4,1,0,0,1
1169,-0.95197,-1.22751,-0.57009,-0.31685,0.82562,-0.30033,1.43533,-0.76096,-1.0145,0.88113,0.7654,6,2,0,0,6,6,5,0,0,0,0,0,4,0,3,3,2,0,0,1
1170,1.09449,-0.05921,-0.57009,-0.31685,0.41667,-0.15487,-0.17779,-1.92595,-1.0145,0.52975,0.40148,5,6,2,3,6,2,6,1,0,0,0,2,0,2,3,2,1,0,0,1
1171,0.49788,0.45468,-0.57009,-0.31685,-1.1943,1.2861,1.43533,1.2861,0.25953,-0.71126,-0.21575,6,0,0,0,6,3,6,2,0,2,1,2,0,1,0,2,5,0,0,0
1172,0.49788,-0.61113,-0.57009,-0.31685,0.13606,-0.57545,-0.01928,-0.76096,0.12331,-0.71126,0.40148,3,0,0,5,6,6,5,0,0,0,0,0,0,1,6,2,6,0,1,1
1173,-0.95197,-0.61113,-0.57009,-0.31685,-0.24649,0.16767,-0.97631,0.59042,0.93949,0.88113,0.40148,5,3,0,3,6,6,5,3,0,3,4,3,2,0,3,2,3,0,3,1
1174,-0.95197,-0.61113,-0.57009,-0.31685,0.41667,0.16767,1.43533,0.59042,0.58489,-1.37983,0.07987,4,0,0,3,6,6,6,0,0,2,0,0,2,2,0,0,3,0,2,0
1175,-0.95197,-0.61113,-0.57009,0.1144,0.04257,-0.80615,0.88309,-0.30172,1.13407,-0.21712,0.7654,4,5,0,6,6,6,6,6,1,3,3,3,2,3,3,3,6,0,0,1
1176,-0.07854,1.16365,-0.57009,-0.31685,0.31287,-0.80615,-0.01928,-0.91699,1.13407,1.86203,1.92173,6,6,0,0,6,4,6,0,0,0,0,0,1,1,0,0,5,0,0,1
1177,-0.95197,-0.61113,-0.57009,0.1144,-1.43907,0.00332,-0.84732,0.76096,-0.27607,-0.21712,0.7654,3,3,0,0,6,4,5,0,0,4,0,0,4,4,2,3,0,0,0,1
1178,-0.95197,-0.61113,-0.28519,-0.31685,0.82562,-0.15487,-0.01928,-1.34289,-0.89891,-1.37983,0.07987,5,2,0,6,2,3,5,3,0,3,0,0,5,0,5,0,0,0,0,1
1179,-0.07854,-0.61113,-0.57009,-0.31685,-0.46725,0.32197,0.14143,1.61108,0.12331,1.29221,0.40148,5,0,0,3,6,2,5,1,0,1,0,0,0,1,0,1,0,0,0,0
1180,-0.07854,1.16365,-0.57009,-0.31685,2.127,0.47617,1.88511,-2.78793,-1.25773,1.86203,1.92173,4,6,0,4,6,4,6,4,0,1,3,1,4,1,4,0,3,0,2,0
1181,-0.95197,-0.61113,-0.57009,-0.31685,-0.79151,-0.30033,-0.58331,0.76096,-0.27607,-0.21712,-1.18084,0,3,0,4,6,6,3,0,0,0,0,0,3,3,6,3,0,0,0,1
1182,-0.95197,-0.61113,-0.57009,-0.31685,-0.14882,-1.6334,0.29338,-0.60633,-0.27607,-0.71126,0.40148,2,0,0,0,3,6,6,0,0,2,0,2,2,2,0,2,0,0,0,1
1183,-0.07854,-0.61113,-0.28519,-0.31685,1.72012,-0.43999,-0.58331,-0.45321,-1.0145,0.19268,0.40148,5,3,2,3,6,4,6,4,0,0,0,0,0,3,2,3,3,0,0,1
1184,-0.07854,-0.05921,-0.09765,-0.31685,0.41667,-0.43999,-0.58331,2.23427,-0.78155,0.52975,0.07987,6,3,2,3,6,4,6,3,0,3,0,4,4,4,3,4,5,0,0,0
1185,-0.95197,0.45468,-0.57009,-0.31685,-0.46725,1.11406,0.88309,-0.30172,1.81175,-0.71126,-0.21575,5,3,0,3,6,6,5,0,0,4,0,4,3,3,0,3,0,0,0,1
1186,1.09449,-1.7379,-0.57009,-0.31685,-0.14882,-1.23177,-0.17779,0.94156,0.25953,-0.21712,0.7654,4,1,0,5,6,5,4,1,0,0,0,0,0,1,6,0,1,0,1,1
1187,-0.95197,-0.61113,-0.57009,-0.31685,0.82562,-0.30033,0.58331,-0.91699,-0.89891,0.88113,0.7654,5,5,0,3,6,5,5,0,0,3,3,0,4,0,4,0,6,0,3,1
1188,-0.95197,-0.61113,-0.28519,-0.31685,-1.05308,0.63779,0.29338,0.59042,-0.78155,1.86203,0.40148,6,0,0,2,5,4,6,0,0,3,0,0,5,0,0,3,4,0,0,1
1189,-0.07854,0.45468,0.96082,-0.31685,1.23461,-0.30033,0.88309,0.43852,-0.00665,0.19268,0.07987,5,0,2,0,6,3,6,0,0,0,0,0,2,0,0,0,2,0,1,0
1190,1.82213,1.98437,-0.57009,-0.31685,-0.34799,0.47617,0.44585,-0.45321,-0.00665,-0.21712,0.07987,6,1,2,2,6,6,6,2,1,2,1,1,5,2,0,3,6,0,0,0
1191,-0.95197,-0.61113,0.24923,-0.31685,-1.1943,1.45421,0.44585,-0.60633,-0.00665,1.29221,0.40148,4,4,0,0,6,6,5,6,0,4,0,0,3,0,0,3,6,0,0,1
1192,-0.95197,1.16365,-0.57009,-0.31685,-2.21844,0.32197,0.7233,1.81866,0.93949,-0.71126,-0.52593,5,0,0,0,6,5,5,2,0,3,0,0,2,3,0,0,2,0,0,1
1193,-0.95197,-0.61113,-0.57009,-0.31685,0.62967,0.63779,0.44585,0.13136,-2.57309,1.86203,1.2247,3,6,2,0,6,0,6,0,0,0,0,4,4,0,2,0,4,0,0,0
1194,-0.95197,-1.22751,0.24923,-0.31685,1.60383,-1.50796,0.44585,0.43852,-1.13788,1.86203,1.2247,6,6,2,5,4,6,4,3,2,3,0,3,0,0,0,3,6,0,0,1
1195,-0.95197,-0.61113,-0.57009,-0.31685,-2.75696,1.11406,1.06238,1.61108,-0.52745,0.19268,0.40148,5,3,0,0,4,5,4,0,0,3,0,0,3,3,0,0,5,0,0,1
1196,0.49788,0.45468,-0.57009,-0.31685,0.31287,0.16767,0.7233,-1.07533,0.41594,0.52975,1.2247,5,2,0,5,6,0,6,0,0,0,0,0,0,0,0,0,2,0,0,1
1197,-0.95197,-0.61113,-0.57009,-0.31685,0.91093,-0.43999,-0.01928,-0.45321,-1.64101,0.88113,0.40148,5,3,0,5,6,2,6,0,0,5,0,0,5,2,0,5,5,0,0,1
1198,-0.95197,-0.61113,-0.57009,-0.31685,0.52135,-0.30033,-0.58331,-0.76096,-0.52745,-0.21712,0.7654,4,3,0,0,6,6,5,3,0,3,0,0,3,0,0,3,5,0,0,1
1199,-0.07854,0.45468,0.24923,-0.31685,-0.92104,-0.30033,-0.17779,-1.92595,-0.27607,0.52975,-1.54858,0,6,0,0,3,0,6,0,0,0,0,0,0,0,6,0,0,0,0,1
1200,-0.07854,-1.7379,-0.57009,-0.31685,-0.34799,-2.44904,-0.71727,-0.01729,0.25953,-1.37983,-0.84637,5,0,0,3,6,6,3,2,0,2,0,0,0,0,5,3,6,0,0,1
1201,-0.95197,-0.61113,-0.57009,-0.31685,2.127,-2.72827,-1.27553,0.28783,-1.92173,0.52975,1.2247,3,0,0,0,6,4,5,0,0,0,0,0,6,0,0,3,6,0,0,1
1202,-0.07854,0.45468,-0.28519,-0.31685,0.13606,-1.6334,0.44585,0.94156,-1.64101,-0.21712,-0.84637,6,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
1203,-0.95197,-0.61113,-0.57009,-0.31685,0.31287,0.96248,1.88511,-0.76096,-0.65253,1.29221,1.92173,5,4,4,4,5,6,4,5,0,4,6,0,4,3,4,4,5,0,0,1
1204,-0.95197,-0.61113,-0.57009,-0.31685,-0.67825,0.80523,0.29338,-1.07533,-0.78155,-0.21712,0.7654,6,0,0,0,6,6,5,0,0,2,0,4,2,4,2,3,2,0,0,1
1205,-0.95197,-1.22751,-0.57009,0.126,0.41667,0.47617,-0.31776,-1.34289,-0.27607,0.52975,1.2247,5,3,0,4,6,6,0,3,3,3,5,3,3,3,5,3,6,0,3,1
1206,-0.07854,-0.61113,-0.57009,-0.31685,0.82562,-1.37639,0.44585,-1.07533,-1.13788,0.19268,0.7654,3,2,0,5,6,6,4,3,0,2,0,0,2,2,5,2,6,0,2,1
1207,-0.95197,-1.22751,0.96082,-0.31685,-1.05308,-0.57545,-0.01928,-2.07848,-1.38502,1.29221,0.40148,5,0,0,0,5,4,6,0,0,0,0,0,2,0,0,0,6,0,2,0
1208,1.09449,0.45468,0.96082,-0.31685,-0.46725,1.58487,1.43533,1.45039,1.30612,-0.21712,-0.21575,4,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,1
1209,-0.95197,-0.05921,-0.57009,0.1144,0.13606,0.00332,0.7233,-2.21844,1.46191,0.88113,1.92173,6,0,2,3,6,6,5,3,3,0,4,0,3,4,0,5,0,0,0,1
1210,-0.95197,-0.61113,0.24923,-0.22166,-1.55078,-0.94779,0.58331,-1.07533,-0.40581,0.52975,0.40148,3,3,0,0,3,3,5,0,2,3,0,5,5,3,0,3,3,0,0,1
1211,1.09449,0.45468,-0.09765,-0.31685,-1.05308,0.63779,-0.45174,-1.07533,0.7583,0.88113,0.7654,5,4,2,4,6,3,5,3,0,4,0,0,1,3,0,0,0,0,0,1
1212,-0.95197,-0.61113,0.24923,-0.31685,-1.43907,1.11406,0.58331,-0.60633,-0.78155,0.88113,0.40148,5,0,0,0,6,6,5,0,0,0,0,0,4,0,0,4,2,0,0,1
1213,-0.95197,-0.61113,-0.28519,-0.31685,-0.24649,-1.09207,0.29338,-0.45321,-1.0145,-1.37983,0.7654,5,0,0,0,3,3,4,0,0,0,0,0,3,5,0,0,3,0,0,1
1214,-0.95197,-0.61113,0.24923,-0.31685,0.91093,0.16767,0.58331,-0.15487,-2.04506,-1.37983,0.40148,4,6,0,0,5,3,4,3,0,4,0,0,2,0,0,0,4,0,2,0
1215,-0.95197,-0.61113,-0.09765,-0.31685,-0.24649,0.16767,0.58331,-0.45321,-0.00665,0.19268,0.7654,5,4,3,4,6,6,6,0,2,4,0,2,4,5,0,4,5,0,4,1
1216,0.49788,-0.05921,0.96082,-0.31685,0.73545,0.47617,-1.42424,-0.91699,0.12331,1.29221,0.7654,6,0,0,0,6,1,5,0,0,0,0,0,0,0,0,0,3,0,0,0
1217,-0.07854,-0.05921,-0.57009,-0.31685,1.23461,-0.57545,0.88309,-0.01729,-0.89891,0.88113,0.7654,6,6,0,5,6,6,6,2,0,2,2,0,5,4,5,3,6,0,0,1
1218,-0.95197,-0.05921,0.24923,-0.31685,-0.14882,1.45421,1.43533,0.13136,-1.38502,0.52975,0.7654,5,4,0,0,6,6,4,0,0,5,0,0,4,3,0,3,0,0,0,1
1219,-0.95197,-0.61113,-0.57009,-0.31685,0.41667,0.63779,-0.31776,-0.91699,-0.00665,0.19268,0.7654,5,4,3,2,5,5,6,2,0,4,0,0,5,3,0,3,3,0,0,1
1220,-0.07854,1.16365,-0.57009,-0.31685,0.31287,1.2861,-0.17779,-0.76096,-1.0145,0.19268,-0.52593,5,5,0,5,5,5,6,4,0,3,0,3,0,2,4,4,2,0,0,0
1221,-0.95197,-0.61113,-0.28519,-0.31685,-1.32828,0.16767,0.7233,-1.21213,-1.5184,-0.71126,0.7654,4,0,0,4,6,3,5,0,0,0,0,6,0,4,0,4,3,0,0,0
1222,-0.95197,-0.05921,-0.57009,-0.31685,1.02119,0.96248,0.29338,-1.6209,-0.89891,0.88113,0.40148,4,3,0,6,4,5,5,3,0,3,2,0,3,0,6,2,6,0,2,0
1223,-0.95197,-1.22751,-0.57009,-0.31685,1.02119,-0.30033,0.14143,-1.47955,-0.65253,0.88113,1.2247,6,3,0,3,5,6,5,4,0,6,0,0,6,4,0,3,6,0,3,0
1224,-0.95197,-0.61113,-0.57009,-0.31685,-0.24649,0.63779,0.29338,-0.45321,-0.00665,1.29221,1.2247,5,3,0,5,6,6,6,3,3,3,0,3,3,3,5,3,6,0,0,1
1225,-0.07854,1.98437,-0.57009,-0.31685,-0.46725,-2.32338,-2.21069,-0.15487,-0.14277,-0.21712,-1.18084,5,0,2,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1
1226,-0.95197,-0.61113,-0.57009,-0.31685,0.91093,-0.30033,-0.01928,-0.01729,-0.40581,-0.21712,-0.21575,5,2,0,0,5,3,5,0,0,3,0,0,5,0,4,3,0,0,0,0
1227,-0.95197,0.45468,-0.57009,-0.31685,0.62967,1.45421,0.58331,0.13136,0.93949,0.19268,1.92173,6,5,0,4,6,5,3,4,0,3,0,0,3,0,0,3,6,0,2,1
1228,-0.07854,0.45468,-0.57009,-0.31685,0.52135,0.63779,1.24033,-0.15487,-1.38502,0.52975,-0.21575,5,3,0,3,6,6,4,2,2,2,0,2,2,2,2,2,3,0,0,0
1229,0.49788,-1.7379,-0.57009,-0.31685,1.13281,-0.57545,0.14143,0.59042,-1.5184,-1.37983,-0.21575,2,2,0,2,3,3,6,2,2,3,1,0,2,1,0,1,6,0,1,1
1230,-0.95197,-0.61113,-0.57009,-0.22166,-1.05308,1.93886,1.24033,0.13136,0.58489,0.52975,0.40148,3,0,0,0,3,5,4,0,0,0,0,0,3,0,0,0,3,0,0,1
1231,-0.95197,-1.22751,-0.57009,-0.31685,0.13606,0.16767,1.06238,-0.45321,-0.14277,0.19268,0.07987,6,3,0,2,4,6,5,3,3,3,0,3,3,3,2,3,3,0,0,0
1232,-0.95197,0.45468,-0.28519,0.1144,1.02119,-1.23177,1.06238,-2.07848,-0.52745,1.29221,1.2247,6,2,0,2,5,6,4,3,0,3,0,0,0,3,0,0,6,0,2,0
1233,-0.95197,-0.61113,-0.28519,-0.31685,1.60383,-0.43999,0.44585,0.59042,0.41594,0.19268,0.07987,5,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,6,0,0,0
1234,-0.95197,0.45468,0.96082,-0.31685,0.73545,-0.43999,0.58331,0.59042,-0.14277,0.19268,0.40148,5,4,4,3,6,4,4,5,0,4,0,5,5,0,5,3,6,0,0,1
1235,-0.95197,-0.61113,-0.57009,-0.31685,0.04257,-1.09207,-0.01928,0.28783,0.58489,-1.37983,-1.54858,4,2,0,3,2,6,4,3,0,3,0,0,0,3,3,3,3,0,0,1
1236,1.82213,1.16365,-0.57009,-0.31685,0.13606,0.63779,0.58331,-0.30172,0.58489,-0.21712,-0.84637,5,1,1,3,6,1,6,1,0,1,0,0,0,1,0,1,1,0,1,1
1237,1.09449,1.16365,0.96082,-0.31685,-1.69163,0.80523,1.24033,0.59042,-0.00665,-0.21712,-1.54858,5,0,0,1,6,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0
1238,-0.95197,0.45468,-0.57009,-0.31685,0.04257,0.80523,0.88309,-0.45321,1.30612,0.19268,-0.52593,4,0,0,4,6,6,5,0,0,0,0,0,0,0,4,0,0,0,0,1
1239,-0.07854,-1.22751,-0.57009,-0.31685,0.31287,0.32197,0.88309,1.11406,-0.78155,0.52975,0.07987,5,2,5,2,6,6,5,2,1,3,0,0,4,3,0,2,6,0,2,1
1240,-0.95197,0.45468,0.96082,-0.31685,-0.05188,0.16767,0.44585,-1.34289,0.41594,0.52975,0.7654,6,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
1241,1.09449,-0.61113,0.96082,-0.31685,0.41667,0.00332,0.29338,0.59042,-0.00665,0.52975,-0.52593,2,1,0,5,6,1,6,0,0,0,0,0,0,1,0,1,6,0,0,0
1242,0.49788,0.45468,0.96082,-0.31685,1.02119,-1.37639,-0.45174,-0.15487,-0.89891,-0.21712,-0.52593,6,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
1243,-0.07854,0.45468,0.96082,-0.31685,-1.32828,0.80523,-1.27553,-1.07533,-0.14277,-0.21712,0.40148,3,2,1,1,6,1,4,2,0,2,0,0,0,1,0,0,2,0,1,0
1244,1.09449,0.45468,0.96082,-0.31685,-0.92104,-1.92173,-1.42424,1.45039,0.93949,-1.37983,-0.52593,4,0,0,0,6,1,6,0,0,0,0,0,0,0,0,1,0,0,0,0
1245,-0.07854,0.45468,0.96082,-0.31685,0.52135,0.00332,-0.97631,0.13136,-1.38502,-0.71126,-0.52593,6,3,0,0,6,2,6,0,0,2,0,0,0,0,0,1,6,0,1,0
1246,1.09449,0.45468,0.96082,-0.31685,-1.32828,1.74091,-0.01928,0.13136,2.04506,-1.37983,-0.84637,4,0,0,0,5,1,5,0,0,0,0,0,0,0,0,0,1,0,0,0
1247,1.09449,-0.05921,0.96082,-0.31685,-1.32828,-0.30033,-2.21069,1.61108,-1.25773,-1.37983,-1.54858,3,0,0,0,6,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0
1248,1.82213,0.45468,0.96082,-0.31685,0.13606,-0.57545,-0.84732,-0.45321,-1.25773,0.52975,0.07987,6,0,0,0,6,1,6,0,0,0,0,0,0,0,0,0,6,0,0,1
1249,1.09449,-0.05921,0.96082,-0.31685,-0.58016,-0.30033,-0.31776,1.2861,0.58489,-1.37983,-0.21575,5,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
1250,1.09449,1.16365,0.96082,-0.31685,-0.46725,-0.15487,1.43533,-0.01729,0.93949,1.86203,0.7654,5,0,0,3,6,1,6,0,0,0,0,0,0,1,0,1,6,0,0,0
1251,0.49788,1.16365,0.96082,-0.31685,-0.92104,-0.15487,0.44585,-0.45321,1.13407,-0.71126,-0.52593,6,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
1252,1.09449,1.98437,0.96082,0.126,0.73545,-0.15487,1.24033,-0.45321,0.7583,0.52975,0.7654,6,1,0,3,6,2,4,0,0,0,0,0,0,0,0,0,2,0,0,0
1253,0.49788,-1.43719,0.96082,-0.31685,0.31287,-1.6334,-1.97495,-1.07533,-1.38502,-1.37983,-2.07848,5,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
1254,0.49788,0.45468,0.96082,-0.31685,-0.34799,-1.23177,-1.97495,0.28783,-0.27607,-1.37983,-1.18084,6,0,0,0,6,1,6,0,0,0,0,0,0,0,0,0,1,0,0,0
1255,-0.07854,0.45468,0.96082,0.1144,0.04257,-0.80615,-0.31776,-0.45321,-0.65253,-0.21712,-0.21575,3,0,0,3,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
1256,1.09449,0.45468,0.96082,-0.31685,1.37297,-0.69509,0.29338,1.45039,0.12331,-1.37983,-0.52593,6,0,0,1,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
1257,0.49788,0.45468,0.96082,-0.31685,-1.05308,-0.57545,-0.01928,-1.34289,0.58489,0.88113,0.40148,5,0,0,0,6,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
1258,-0.07854,1.16365,0.96082,-0.31685,1.49158,-1.23177,-0.71727,-0.91699,-0.00665,-0.71126,-0.52593,6,0,0,0,6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
1259,-0.07854,1.98437,0.96082,-0.31685,-0.92104,0.80523,-0.58331,-0.60633,-0.00665,-1.37983,-0.84637,3,0,0,0,6,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
1260,1.09449,1.16365,0.96082,-0.31685,-0.34799,-0.80615,-0.45174,-1.21213,-0.14277,1.86203,0.40148,3,0,0,1,6,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
1261,1.09449,0.45468,0.96082,-0.31685,-0.67825,0.32197,-0.31776,0.28783,-0.78155,0.19268,0.40148,5,1,1,1,6,6,4,1,1,3,0,0,0,1,0,1,1,0,0,0
1262,-0.07854,-0.61113,0.96082,-0.31685,1.49158,-0.57545,1.06238,1.11406,-0.78155,1.86203,0.07987,4,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
1263,-0.07854,-0.05921,0.96082,-0.31685,0.31287,0.96248,-0.97631,0.13136,0.58489,0.52975,0.7654,6,1,1,0,6,3,5,2,0,1,0,0,0,0,0,0,6,0,0,0
